start,peak,end,flare_class,flux
2019-02-10 03:32:00,2019-02-10 03:43:00,2019-02-10 03:37:00,B,
2019-02-10 03:33:00,2019-02-10 03:52:00,2019-02-10 03:43:00,60,0.00056
2019-02-10 03:34:00,2019-02-10 03:41:00,2019-02-10 03:38:00,14,4e-05
2019-02-10 03:34:00,2019-02-10 03:46:00,2019-02-10 03:42:00,B,
2019-02-10 03:34:00,2019-02-10 03:54:00,2019-02-10 03:47:00,97,0.0068
2019-02-10 03:34:00,2019-02-10 03:48:00,2019-02-10 03:39:00,B,
2019-02-10 03:34:00,2019-02-10 03:44:00,2019-02-10 03:38:00,C,
2019-02-10 03:34:00,2019-02-10 03:43:00,2019-02-10 03:40:00,M,
2019-02-10 03:34:00,2019-02-10 03:41:00,2019-02-10 03:37:00,26,6.9e-05
2019-02-10 03:35:00,2019-02-10 03:58:00,2019-02-10 03:47:00,C,
2019-02-10 03:35:00,2019-02-10 03:44:00,2019-02-10 03:39:00,C,
2019-02-10 03:35:00,2019-02-10 03:46:00,2019-02-10 03:42:00,C,
2019-02-10 03:36:00,2019-02-10 03:48:00,2019-02-10 03:42:00,C,
2019-02-10 03:36:00,2019-02-10 04:08:00,2019-02-10 04:06:00,C,
2019-02-10 03:36:00,2019-02-10 03:42:00,2019-02-10 03:40:00,C,
2019-02-10 03:36:00,2019-02-10 03:50:00,2019-02-10 03:41:00,95,0.00061
2019-02-10 03:37:00,2019-02-10 04:20:00,2019-02-10 03:58:00,15,0.028
2019-02-10 03:37:00,2019-02-10 03:54:00,2019-02-10 03:46:00,B,
2019-02-10 03:37:00,2019-02-10 03:51:00,2019-02-10 03:45:00,37,0.0019
2019-02-10 03:37:00,2019-02-10 03:50:00,2019-02-10 03:43:00,31,0.0017
2019-02-10 03:37:00,2019-02-10 03:48:00,2019-02-10 03:43:00,C,
2019-02-10 03:37:00,2019-02-10 03:45:00,2019-02-10 03:41:00,12,0.00061
2019-02-10 03:37:00,2019-02-10 04:13:00,2019-02-10 04:00:00,77,0.0086
2019-02-10 03:37:00,2019-02-10 09:06:00,2019-02-10 06:28:00,41,0.0063
2019-02-10 03:37:00,2019-02-10 03:59:00,2019-02-10 03:47:00,C,
2019-02-10 03:37:00,2019-02-10 03:44:00,2019-02-10 03:40:00,75,0.00019
2019-02-10 03:38:00,2019-02-10 03:46:00,2019-02-10 03:43:00,31,0.0001
2019-02-10 03:38:00,2019-02-10 04:02:00,2019-02-10 03:47:00,C,
2019-02-10 03:38:00,2019-02-10 03:49:00,2019-02-10 03:45:00,33,0.0013
2019-02-10 03:38:00,2019-02-10 04:34:00,2019-02-10 03:59:00,M,
2019-02-10 03:38:00,2019-02-10 03:55:00,2019-02-10 03:50:00,45,0.00034
2019-02-10 03:38:00,2019-02-10 03:49:00,2019-02-10 03:46:00,C,
2019-02-10 03:38:00,2019-02-10 03:44:00,2019-02-10 03:41:00,C,
2019-02-10 03:38:00,2019-02-10 03:49:00,2019-02-10 03:45:00,80,0.0004
2019-02-10 03:38:00,2019-02-10 03:48:00,2019-02-10 03:43:00,14,0.00061
2019-02-10 03:39:00,2019-02-10 05:11:00,2019-02-10 04:00:00,10,0.0045
2019-02-10 03:39:00,2019-02-10 03:52:00,2019-02-10 03:46:00,12,0.00059
2019-02-10 03:39:00,2019-02-10 04:00:00,2019-02-10 03:53:00,19,0.0016
2019-02-10 03:39:00,2019-02-10 04:42:00,2019-02-10 04:06:00,65,0.0015
2019-02-10 03:39:00,2019-02-10 03:45:00,2019-02-10 03:42:00,12,0.00026
2019-02-10 03:40:00,2019-02-10 04:19:00,2019-02-10 04:00:00,47,0.00085
2019-02-10 03:40:00,2019-02-10 03:45:00,2019-02-10 03:43:00,13,0.0002
2019-02-10 03:40:00,2019-02-10 03:45:00,2019-02-10 03:43:00,38,5.8e-05
2019-02-10 03:40:00,2019-02-10 04:19:00,2019-02-10 03:59:00,C,
2019-02-10 03:40:00,2019-02-10 03:58:00,2019-02-10 03:48:00,41,0.003
2019-02-10 03:40:00,2019-02-10 03:52:00,2019-02-10 03:46:00,17,0.00078
2019-02-10 03:40:00,2019-02-10 03:49:00,2019-02-10 03:44:00,19,0.00076
2019-02-10 03:40:00,2019-02-10 04:08:00,2019-02-10 03:52:00,30,0.00043
2019-02-10 03:41:00,2019-02-10 04:57:00,2019-02-10 04:30:00,19,0.00071
2019-02-10 03:41:00,2019-02-10 03:48:00,2019-02-10 03:45:00,B,
2019-02-10 03:41:00,2019-02-10 03:54:00,2019-02-10 03:48:00,31,0.00017
2019-02-10 03:41:00,2019-02-10 03:50:00,2019-02-10 03:45:00,35,0.00013
2019-02-10 03:41:00,2019-02-10 04:04:00,2019-02-10 03:57:00,93,0.054
2019-02-10 03:42:00,2019-02-10 03:54:00,2019-02-10 03:49:00,15,0.00077
2019-02-10 03:42:00,2019-02-10 03:59:00,2019-02-10 03:48:00,42,0.00042
2019-02-10 03:42:00,2019-02-10 04:01:00,2019-02-10 03:56:00,41,0.00036
2019-02-10 03:42:00,2019-02-10 03:51:00,2019-02-10 03:48:00,40,0.00019
2019-02-10 03:43:00,2019-02-10 03:52:00,2019-02-10 03:48:00,17,0.00093
2019-02-10 03:43:00,2019-02-10 04:43:00,2019-02-10 04:11:00,11,0.0032
2019-02-10 03:43:00,2019-02-10 03:50:00,2019-02-10 03:47:00,22,5.5e-05
2019-02-10 03:43:00,2019-02-10 04:00:00,2019-02-10 03:55:00,18,0.0015
2019-02-10 03:44:00,2019-02-10 04:33:00,2019-02-10 04:06:00,17,0.00042
2019-02-10 03:44:00,2019-02-10 03:54:00,2019-02-10 03:49:00,23,0.0001
2019-02-10 03:44:00,2019-02-10 03:57:00,2019-02-10 03:51:00,11,0.0006
2019-02-10 03:44:00,2019-02-10 04:08:00,2019-02-10 03:53:00,10,0.00091
2019-02-10 03:45:00,2019-02-10 04:15:00,2019-02-10 04:02:00,57,0.00083
2019-02-10 03:45:00,2019-02-10 04:29:00,2019-02-10 04:09:00,25,0.0052
2019-02-10 03:45:00,2019-02-10 03:52:00,2019-02-10 03:48:00,12,0.00033
2019-02-10 03:45:00,2019-02-10 04:01:00,2019-02-10 03:52:00,10,0.00099
2019-02-10 03:45:00,2019-02-10 04:06:00,2019-02-10 03:57:00,48,0.004
2019-02-10 03:46:00,2019-02-10 03:58:00,2019-02-10 03:53:00,C,
2019-02-10 03:46:00,2019-02-10 04:49:00,2019-02-10 04:31:00,10,0.0027
2019-02-10 03:46:00,2019-02-10 04:04:00,2019-02-10 03:51:00,C,
2019-02-10 03:47:00,2019-02-10 03:57:00,2019-02-10 03:54:00,62,0.00031
2019-02-10 03:47:00,2019-02-10 04:16:00,2019-02-10 04:01:00,12,0.014
2019-02-10 03:47:00,2019-02-10 04:06:00,2019-02-10 03:55:00,28,0.0025
2019-02-10 03:47:00,2019-02-10 03:52:00,2019-02-10 03:50:00,15,2.4e-05
2019-02-10 03:48:00,2019-02-10 03:59:00,2019-02-10 03:54:00,31,0.0012
2019-02-10 03:48:00,2019-02-10 04:32:00,2019-02-10 04:12:00,26,0.00052
2019-02-10 03:48:00,2019-02-10 03:55:00,2019-02-10 03:52:00,C,
2019-02-10 03:48:00,2019-02-10 03:54:00,2019-02-10 03:52:00,60,0.00013
2019-02-10 03:48:00,2019-02-10 03:54:00,2019-02-10 03:51:00,16,0.00036
2019-02-10 03:48:00,2019-02-10 03:56:00,2019-02-10 03:52:00,37,0.00012
2019-02-10 03:48:00,2019-02-10 04:12:00,2019-02-10 04:00:00,14,0.0016
2019-02-10 03:48:00,2019-02-10 04:27:00,2019-02-10 04:04:00,13,0.0026
2019-02-10 03:48:00,2019-02-10 04:09:00,2019-02-10 03:57:00,B,
2019-02-10 03:48:00,2019-02-10 04:45:00,2019-02-10 04:17:00,59,0.014
2019-02-10 03:49:00,2019-02-10 03:58:00,2019-02-10 03:55:00,42,0.0011
2019-02-10 03:49:00,2019-02-10 03:58:00,2019-02-10 03:54:00,23,0.00065
2019-02-10 03:49:00,2019-02-10 03:59:00,2019-02-10 03:55:00,16,7.2e-05
2019-02-10 03:49:00,2019-02-10 03:55:00,2019-02-10 03:52:00,14,0.00031
2019-02-10 03:49:00,2019-02-10 04:07:00,2019-02-10 03:54:00,13,0.0011
2019-02-10 03:49:00,2019-02-10 03:59:00,2019-02-10 03:55:00,28,0.0001
2019-02-10 03:49:00,2019-02-10 05:40:00,2019-02-10 04:36:00,30,0.0017
2019-02-10 03:49:00,2019-02-10 03:54:00,2019-02-10 03:52:00,12,0.00021
2019-02-10 03:49:00,2019-02-10 04:47:00,2019-02-10 04:19:00,11,0.0032
2019-02-10 03:50:00,2019-02-10 03:57:00,2019-02-10 03:53:00,27,7.3e-05
2019-02-10 03:50:00,2019-02-10 04:02:00,2019-02-10 03:57:00,11,0.00064
2019-02-10 03:50:00,2019-02-10 04:06:00,2019-02-10 03:57:00,17,0.0013
2019-02-10 03:50:00,2019-02-10 04:17:00,2019-02-10 03:58:00,29,0.0037
2019-02-10 03:50:00,2019-02-10 03:57:00,2019-02-10 03:54:00,C,
2019-02-10 03:50:00,2019-02-10 03:59:00,2019-02-10 03:53:00,11,0.00044
2019-02-10 03:50:00,2019-02-10 04:09:00,2019-02-10 04:05:00,54,0.00042
2019-02-10 03:50:00,2019-02-10 04:04:00,2019-02-10 03:56:00,13,0.00088
2019-02-10 03:50:00,2019-02-10 04:03:00,2019-02-10 03:54:00,10,0.00061
2019-02-10 03:51:00,2019-02-10 04:16:00,2019-02-10 04:02:00,18,0.0023
2019-02-10 03:51:00,2019-02-10 04:08:00,2019-02-10 04:03:00,C,
2019-02-10 03:51:00,2019-02-10 04:03:00,2019-02-10 03:58:00,C,
2019-02-10 03:51:00,2019-02-10 04:55:00,2019-02-10 04:33:00,73,0.0018
2019-02-10 03:51:00,2019-02-10 03:58:00,2019-02-10 03:56:00,C,
2019-02-10 03:52:00,2019-02-10 04:02:00,2019-02-10 03:58:00,C,
2019-02-10 03:52:00,2019-02-10 04:02:00,2019-02-10 03:58:00,C,
2019-02-10 03:52:00,2019-02-10 03:57:00,2019-02-10 03:55:00,12,0.0002
2019-02-10 03:52:00,2019-02-10 04:01:00,2019-02-10 03:57:00,25,0.00098
2019-02-10 03:52:00,2019-02-10 04:14:00,2019-02-10 04:01:00,25,0.00028
2019-02-10 03:53:00,2019-02-10 04:31:00,2019-02-10 04:11:00,92,0.0017
2019-02-10 03:53:00,2019-02-10 04:02:00,2019-02-10 03:57:00,93,0.00035
2019-02-10 03:53:00,2019-02-10 04:05:00,2019-02-10 03:59:00,C,
2019-02-10 03:53:00,2019-02-10 04:10:00,2019-02-10 04:02:00,15,0.00012
2019-02-10 03:53:00,2019-02-10 04:21:00,2019-02-10 04:07:00,61,0.00065
2019-02-10 03:54:00,2019-02-10 04:05:00,2019-02-10 04:00:00,15,0.00064
2019-02-10 03:54:00,2019-02-10 03:59:00,2019-02-10 03:57:00,17,0.00028
2019-02-10 03:54:00,2019-02-10 04:08:00,2019-02-10 03:59:00,92,0.00056
2019-02-10 03:54:00,2019-02-10 04:01:00,2019-02-10 03:58:00,32,8.5e-05
2019-02-10 03:54:00,2019-02-10 04:01:00,2019-02-10 03:57:00,23,6.6e-05
2019-02-10 03:54:00,2019-02-10 04:10:00,2019-02-10 04:00:00,13,0.001
2019-02-10 03:54:00,2019-02-10 04:19:00,2019-02-10 04:14:00,71,0.00084
2019-02-10 03:55:00,2019-02-10 04:15:00,2019-02-10 04:07:00,C,
2019-02-10 03:55:00,2019-02-10 04:08:00,2019-02-10 04:02:00,59,0.00036
2019-02-10 03:55:00,2019-02-10 04:14:00,2019-02-10 04:07:00,88,0.00081
2019-02-10 03:55:00,2019-02-10 04:10:00,2019-02-10 04:03:00,25,0.0014
2019-02-10 03:56:00,2019-02-10 04:05:00,2019-02-10 04:02:00,C,
2019-02-10 03:56:00,2019-02-10 04:25:00,2019-02-10 04:02:00,90,0.0013
2019-02-10 03:56:00,2019-02-10 04:13:00,2019-02-10 04:06:00,C,
2019-02-10 03:56:00,2019-02-10 04:07:00,2019-02-10 04:01:00,31,0.00015
2019-02-10 03:56:00,2019-02-10 04:03:00,2019-02-10 04:00:00,84,0.00023
2019-02-10 03:56:00,2019-02-10 04:14:00,2019-02-10 04:09:00,C,
2019-02-10 03:56:00,2019-02-10 04:16:00,2019-02-10 04:04:00,C,
2019-02-10 03:57:00,2019-02-10 04:03:00,2019-02-10 04:00:00,44,9.4e-05
2019-02-10 03:57:00,2019-02-10 04:06:00,2019-02-10 04:01:00,36,0.0012
2019-02-10 03:57:00,2019-02-10 04:17:00,2019-02-10 04:06:00,10,0.00083
2019-02-10 03:57:00,2019-02-10 05:55:00,2019-02-10 05:13:00,38,0.016
2019-02-10 03:57:00,2019-02-10 04:23:00,2019-02-10 04:00:00,12,0.0015
2019-02-10 03:57:00,2019-02-10 04:06:00,2019-02-10 04:02:00,24,0.0008
2019-02-10 03:57:00,2019-02-10 04:09:00,2019-02-10 04:01:00,B,
2019-02-10 03:57:00,2019-02-10 04:08:00,2019-02-10 04:02:00,32,0.00016
2019-02-10 03:57:00,2019-02-10 04:09:00,2019-02-10 04:05:00,C,
2019-02-10 03:58:00,2019-02-10 04:11:00,2019-02-10 04:05:00,30,0.0014
2019-02-10 03:58:00,2019-02-10 04:27:00,2019-02-10 04:09:00,C,
2019-02-10 03:58:00,2019-02-10 04:06:00,2019-02-10 04:02:00,10,0.00035
2019-02-10 03:58:00,2019-02-10 04:04:00,2019-02-10 04:02:00,C,
2019-02-10 03:58:00,2019-02-10 04:12:00,2019-02-10 04:06:00,27,0.0023
2019-02-10 03:58:00,2019-02-10 04:25:00,2019-02-10 04:09:00,B,
2019-02-10 03:58:00,2019-02-10 04:23:00,2019-02-10 04:01:00,45,0.00055
2019-02-10 03:58:00,2019-02-10 04:23:00,2019-02-10 04:14:00,C,
2019-02-10 03:58:00,2019-02-10 07:03:00,2019-02-10 05:42:00,64,0.046
2019-02-10 03:59:00,2019-02-10 04:19:00,2019-02-10 04:10:00,C,
2019-02-10 03:59:00,2019-02-10 04:15:00,2019-02-10 04:10:00,11,8.9e-05
2019-02-10 03:59:00,2019-02-10 04:07:00,2019-02-10 04:04:00,49,0.0012
2019-02-10 03:59:00,2019-02-10 04:05:00,2019-02-10 04:02:00,12,0.00029
2019-02-10 04:00:00,2019-02-10 04:17:00,2019-02-10 04:04:00,10,0.00076
2019-02-10 04:00:00,2019-02-10 04:16:00,2019-02-10 04:05:00,11,0.0009
2019-02-10 04:00:00,2019-02-10 04:12:00,2019-02-10 04:07:00,12,0.00067
2019-02-10 04:00:00,2019-02-10 05:23:00,2019-02-10 04:45:00,11,0.0047
2019-02-10 04:00:00,2019-02-10 05:30:00,2019-02-10 04:27:00,74,0.0027
2019-02-10 04:00:00,2019-02-10 04:10:00,2019-02-10 04:04:00,47,0.00021
2019-02-10 04:00:00,2019-02-10 04:10:00,2019-02-10 04:05:00,89,0.00039
2019-02-10 04:01:00,2019-02-10 04:06:00,2019-02-10 04:04:00,96,0.00016
2019-02-10 04:01:00,2019-02-10 04:08:00,2019-02-10 04:04:00,17,0.00071
2019-02-10 04:01:00,2019-02-10 04:26:00,2019-02-10 04:10:00,21,0.0026
2019-02-10 04:01:00,2019-02-10 04:16:00,2019-02-10 04:09:00,20,0.0014
2019-02-10 04:01:00,2019-02-10 04:14:00,2019-02-10 04:07:00,19,0.0011
2019-02-10 04:01:00,2019-02-10 04:08:00,2019-02-10 04:05:00,M,
2019-02-10 04:01:00,2019-02-10 04:15:00,2019-02-10 04:08:00,C,
2019-02-10 04:01:00,2019-02-10 04:17:00,2019-02-10 04:08:00,14,0.0011
2019-02-10 04:02:00,2019-02-10 04:37:00,2019-02-10 04:14:00,C,
2019-02-10 04:02:00,2019-02-10 04:12:00,2019-02-10 04:09:00,C,
2019-02-10 04:02:00,2019-02-10 04:23:00,2019-02-10 04:08:00,12,0.0011
2019-02-10 04:02:00,2019-02-10 04:35:00,2019-02-10 04:25:00,15,0.0016
2019-02-10 04:02:00,2019-02-10 04:22:00,2019-02-10 04:14:00,22,0.0018
2019-02-10 04:02:00,2019-02-10 04:25:00,2019-02-10 04:16:00,B,
2019-02-10 04:02:00,2019-02-10 04:16:00,2019-02-10 04:06:00,23,0.00014
2019-02-10 04:03:00,2019-02-10 04:40:00,2019-02-10 04:23:00,C,
2019-02-10 04:03:00,2019-02-10 04:21:00,2019-02-10 04:10:00,C,
2019-02-10 04:03:00,2019-02-10 05:06:00,2019-02-10 04:31:00,18,0.0055
2019-02-10 04:03:00,2019-02-10 04:32:00,2019-02-10 04:08:00,C,
2019-02-10 04:03:00,2019-02-10 04:21:00,2019-02-10 04:15:00,C,
2019-02-10 04:04:00,2019-02-10 04:13:00,2019-02-10 04:10:00,15,0.00055
2019-02-10 04:04:00,2019-02-10 04:27:00,2019-02-10 04:10:00,C,
2019-02-10 04:04:00,2019-02-10 04:17:00,2019-02-10 04:10:00,13,0.00069
2019-02-10 04:04:00,2019-02-10 04:22:00,2019-02-10 04:17:00,C,
2019-02-10 04:04:00,2019-02-10 04:11:00,2019-02-10 04:08:00,16,0.00047
2019-02-10 04:04:00,2019-02-10 04:45:00,2019-02-10 04:36:00,19,0.0038
2019-02-10 04:04:00,2019-02-10 04:20:00,2019-02-10 04:15:00,C,
2019-02-10 04:05:00,2019-02-10 04:10:00,2019-02-10 04:08:00,13,2e-05
2019-02-10 04:05:00,2019-02-10 04:27:00,2019-02-10 04:13:00,C,
2019-02-10 04:05:00,2019-02-10 05:30:00,2019-02-10 05:17:00,15,0.0045
2019-02-10 04:05:00,2019-02-10 04:10:00,2019-02-10 04:08:00,B,
2019-02-10 04:05:00,2019-02-10 04:26:00,2019-02-10 04:23:00,B,
2019-02-10 04:06:00,2019-02-10 04:20:00,2019-02-10 04:13:00,16,0.0075
2019-02-10 04:06:00,2019-02-10 04:19:00,2019-02-10 04:12:00,33,0.00017
2019-02-10 04:07:00,2019-02-10 04:36:00,2019-02-10 04:23:00,82,0.0012
2019-02-10 04:07:00,2019-02-10 04:24:00,2019-02-10 04:20:00,C,
2019-02-10 04:07:00,2019-02-10 04:45:00,2019-02-10 04:16:00,C,
2019-02-10 04:07:00,2019-02-10 04:38:00,2019-02-10 04:19:00,97,0.0016
2019-02-10 04:07:00,2019-02-10 04:20:00,2019-02-10 04:15:00,18,0.0014
2019-02-10 04:07:00,2019-02-10 04:34:00,2019-02-10 04:19:00,17,0.0026
2019-02-10 04:07:00,2019-02-10 04:14:00,2019-02-10 04:10:00,35,9.7e-05
2019-02-10 04:08:00,2019-02-10 04:32:00,2019-02-10 04:28:00,16,0.022
2019-02-10 04:08:00,2019-02-10 04:29:00,2019-02-10 04:15:00,57,0.0006
2019-02-10 04:08:00,2019-02-10 04:15:00,2019-02-10 04:12:00,22,6.2e-05
2019-02-10 04:08:00,2019-02-10 04:16:00,2019-02-10 04:12:00,C,
2019-02-10 04:08:00,2019-02-10 04:19:00,2019-02-10 04:13:00,C,
2019-02-10 04:09:00,2019-02-10 04:23:00,2019-02-10 04:20:00,57,0.00046
2019-02-10 04:09:00,2019-02-10 04:22:00,2019-02-10 04:15:00,15,0.00097
2019-02-10 04:09:00,2019-02-10 04:38:00,2019-02-10 04:21:00,C,
2019-02-10 04:09:00,2019-02-10 05:03:00,2019-02-10 04:38:00,23,0.00061
2019-02-10 04:09:00,2019-02-10 04:16:00,2019-02-10 04:14:00,C,
2019-02-10 04:09:00,2019-02-10 04:48:00,2019-02-10 04:15:00,C,
2019-02-10 04:09:00,2019-02-10 04:22:00,2019-02-10 04:15:00,C,
2019-02-10 04:10:00,2019-02-10 04:22:00,2019-02-10 04:17:00,17,0.00012
2019-02-10 04:10:00,2019-02-10 04:19:00,2019-02-10 04:13:00,10,4.1e-05
2019-02-10 04:10:00,2019-02-10 04:20:00,2019-02-10 04:15:00,74,0.00031
2019-02-10 04:10:00,2019-02-10 04:30:00,2019-02-10 04:21:00,15,0.00015
2019-02-10 04:10:00,2019-02-10 04:34:00,2019-02-10 04:15:00,18,0.0021
2019-02-10 04:11:00,2019-02-10 04:28:00,2019-02-10 04:18:00,18,0.0014
2019-02-10 04:11:00,2019-02-10 04:31:00,2019-02-10 04:22:00,41,0.0041
2019-02-10 04:11:00,2019-02-10 04:20:00,2019-02-10 04:16:00,13,0.00054
2019-02-10 04:11:00,2019-02-10 04:38:00,2019-02-10 04:19:00,95,0.0011
2019-02-10 04:11:00,2019-02-10 04:39:00,2019-02-10 04:21:00,47,0.00064
2019-02-10 04:11:00,2019-02-10 04:31:00,2019-02-10 04:22:00,89,0.0068
2019-02-10 04:11:00,2019-02-10 04:25:00,2019-02-10 04:18:00,14,0.00086
2019-02-10 04:11:00,2019-02-10 04:45:00,2019-02-10 04:36:00,22,0.0031
2019-02-10 04:11:00,2019-02-10 04:23:00,2019-02-10 04:18:00,M,
2019-02-10 04:11:00,2019-02-10 04:18:00,2019-02-10 04:15:00,38,9.7e-05
2019-02-10 04:11:00,2019-02-10 04:27:00,2019-02-10 04:20:00,33,0.00024
2019-02-10 04:12:00,2019-02-10 06:04:00,2019-02-10 05:25:00,41,0.0024
2019-02-10 04:12:00,2019-02-10 04:20:00,2019-02-10 04:17:00,33,0.0008
2019-02-10 04:12:00,2019-02-10 04:25:00,2019-02-10 04:21:00,C,
2019-02-10 04:12:00,2019-02-10 04:18:00,2019-02-10 04:15:00,21,0.00048
2019-02-10 04:12:00,2019-02-10 04:22:00,2019-02-10 04:20:00,C,
2019-02-10 04:12:00,2019-02-10 04:38:00,2019-02-10 04:30:00,10,0.0012
2019-02-10 04:12:00,2019-02-10 04:31:00,2019-02-10 04:21:00,60,0.0005
2019-02-10 04:12:00,2019-02-10 04:34:00,2019-02-10 04:24:00,22,0.0019
2019-02-10 04:12:00,2019-02-10 04:32:00,2019-02-10 04:19:00,11,0.0011
2019-02-10 04:12:00,2019-02-10 04:43:00,2019-02-10 04:27:00,11,0.0019
2019-02-10 04:13:00,2019-02-10 04:31:00,2019-02-10 04:28:00,C,
2019-02-10 04:13:00,2019-02-10 04:55:00,2019-02-10 04:41:00,10,0.0016
2019-02-10 04:13:00,2019-02-10 04:21:00,2019-02-10 04:17:00,15,0.00077
2019-02-10 04:13:00,2019-02-10 04:46:00,2019-02-10 04:20:00,11,0.0018
2019-02-10 04:13:00,2019-02-10 04:22:00,2019-02-10 04:18:00,C,
2019-02-10 04:13:00,2019-02-10 04:31:00,2019-02-10 04:21:00,38,0.00032
2019-02-10 04:13:00,2019-02-10 04:18:00,2019-02-10 04:16:00,34,5.2e-05
2019-02-10 04:13:00,2019-02-10 04:31:00,2019-02-10 04:27:00,23,0.0002
2019-02-10 04:13:00,2019-02-10 04:26:00,2019-02-10 04:19:00,13,0.00079
2019-02-10 04:13:00,2019-02-10 04:38:00,2019-02-10 04:24:00,M,
2019-02-10 04:13:00,2019-02-10 04:27:00,2019-02-10 04:19:00,C,
2019-02-10 04:13:00,2019-02-10 04:22:00,2019-02-10 04:17:00,C,
2019-02-10 04:13:00,2019-02-10 04:27:00,2019-02-10 04:23:00,20,0.0015
2019-02-10 04:14:00,2019-02-10 04:27:00,2019-02-10 04:19:00,80,0.00047
2019-02-10 04:14:00,2019-02-10 04:21:00,2019-02-10 04:19:00,11,0.00029
2019-02-10 04:14:00,2019-02-10 04:24:00,2019-02-10 04:19:00,C,
2019-02-10 04:14:00,2019-02-10 04:24:00,2019-02-10 04:20:00,C,
2019-02-10 04:14:00,2019-02-10 04:39:00,2019-02-10 04:34:00,11,0.0014
2019-02-10 04:14:00,2019-02-10 04:20:00,2019-02-10 04:18:00,C,
2019-02-10 04:14:00,2019-02-10 05:27:00,2019-02-10 04:57:00,31,0.09
2019-02-10 04:14:00,2019-02-10 04:24:00,2019-02-10 04:20:00,76,0.00033
2019-02-10 04:14:00,2019-02-10 04:24:00,2019-02-10 04:18:00,71,0.00032
2019-02-10 04:15:00,2019-02-10 04:39:00,2019-02-10 04:32:00,55,0.0038
2019-02-10 04:15:00,2019-02-10 04:32:00,2019-02-10 04:24:00,40,0.0026
2019-02-10 04:15:00,2019-02-10 04:21:00,2019-02-10 04:18:00,42,9.4e-05
2019-02-10 04:15:00,2019-02-10 04:30:00,2019-02-10 04:21:00,10,0.00067
2019-02-10 04:15:00,2019-02-10 04:55:00,2019-02-10 04:31:00,15,0.0031
2019-02-10 04:15:00,2019-02-10 04:29:00,2019-02-10 04:20:00,64,0.0004
2019-02-10 04:15:00,2019-02-10 04:21:00,2019-02-10 04:18:00,28,5.9e-05
2019-02-10 04:15:00,2019-02-10 04:26:00,2019-02-10 04:20:00,57,0.00026
2019-02-10 04:15:00,2019-02-10 04:30:00,2019-02-10 04:20:00,75,0.00053
2019-02-10 04:16:00,2019-02-10 04:25:00,2019-02-10 04:21:00,14,5.2e-05
2019-02-10 04:16:00,2019-02-10 04:28:00,2019-02-10 04:24:00,C,
2019-02-10 04:16:00,2019-02-10 05:20:00,2019-02-10 04:52:00,C,
2019-02-10 04:16:00,2019-02-10 04:24:00,2019-02-10 04:20:00,C,
2019-02-10 04:16:00,2019-02-10 04:37:00,2019-02-10 04:26:00,69,0.00071
2019-02-10 04:17:00,2019-02-10 04:34:00,2019-02-10 04:28:00,79,0.00058
2019-02-10 04:17:00,2019-02-10 04:30:00,2019-02-10 04:21:00,29,0.0018
2019-02-10 04:17:00,2019-02-10 06:56:00,2019-02-10 05:58:00,77,0.36
2019-02-10 04:17:00,2019-02-10 04:33:00,2019-02-10 04:23:00,C,
2019-02-10 04:17:00,2019-02-10 04:24:00,2019-02-10 04:21:00,80,0.00022
2019-02-10 04:17:00,2019-02-10 04:47:00,2019-02-10 04:24:00,C,
2019-02-10 04:18:00,2019-02-10 04:30:00,2019-02-10 04:23:00,24,0.00013
2019-02-10 04:18:00,2019-02-10 04:27:00,2019-02-10 04:21:00,10,0.00037
2019-02-10 04:18:00,2019-02-10 06:21:00,2019-02-10 05:21:00,15,0.00073
2019-02-10 04:18:00,2019-02-10 04:23:00,2019-02-10 04:21:00,25,3.8e-05
2019-02-10 04:18:00,2019-02-10 05:01:00,2019-02-10 04:34:00,12,0.0025
2019-02-10 04:18:00,2019-02-10 04:28:00,2019-02-10 04:21:00,C,
2019-02-10 04:18:00,2019-02-10 04:40:00,2019-02-10 04:35:00,37,0.0031
2019-02-10 04:18:00,2019-02-10 04:32:00,2019-02-10 04:25:00,13,0.0007
2019-02-10 04:19:00,2019-02-10 04:23:00,2019-02-10 04:21:00,11,0.00029
2019-02-10 04:19:00,2019-02-10 04:38:00,2019-02-10 04:26:00,89,0.00069
2019-02-10 04:19:00,2019-02-10 06:26:00,2019-02-10 05:34:00,13,0.0067
2019-02-10 04:19:00,2019-02-10 04:27:00,2019-02-10 04:23:00,12,4e-05
2019-02-10 04:19:00,2019-02-10 04:47:00,2019-02-10 04:35:00,18,0.0023
2019-02-10 04:19:00,2019-02-10 05:04:00,2019-02-10 05:00:00,23,0.0034
2019-02-10 04:19:00,2019-02-10 05:07:00,2019-02-10 04:29:00,23,0.0053
2019-02-10 04:19:00,2019-02-10 04:27:00,2019-02-10 04:23:00,90,0.0003
2019-02-10 04:20:00,2019-02-10 05:58:00,2019-02-10 05:44:00,13,0.0017
2019-02-10 04:20:00,2019-02-10 04:27:00,2019-02-10 04:25:00,95,0.00014
2019-02-10 04:20:00,2019-02-10 04:29:00,2019-02-10 04:26:00,X,
2019-02-10 04:20:00,2019-02-10 04:47:00,2019-02-10 04:33:00,C,
2019-02-10 04:20:00,2019-02-10 04:41:00,2019-02-10 04:28:00,66,0.0055
2019-02-10 04:20:00,2019-02-10 04:32:00,2019-02-10 04:28:00,19,0.0008
